Cat.,Zaneen Model #,Series,Description, CAD MSRP  , USD MSRP  
A,L27302M6,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 15° -Transparent Diffuser - White,614.00,494.00
A,L2730275,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 15° -Transparent Diffuser - White-Black,614.00,494.00
A,L27303M6,SURROUND,Recessed -round -12W LED -120V -4000K -1635lm -Optic: 25° -Transparent Diffuser - White,614.00,494.00
A,L2730375,SURROUND,Recessed -round -12W LED -120V -4000K -1635lm -Optic: 25° -Transparent Diffuser - White-Black,614.00,494.00
A,L27304M6,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 25° -Transparent Diffuser - White,614.00,494.00
A,L2730475,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 25° -Transparent Diffuser - White-Black,614.00,494.00
A,L27305M6,SURROUND,Recessed -round -12W LED -120V -4000K -1635lm -Optic: 50° -Prismatic Diffuser - White,662.00,534.00
A,L2730575,SURROUND,Recessed -round -12W LED -120V -4000K -1635lm -Optic: 50° -Prismatic Diffuser - White-Black,662.00,534.00
A,L27306M6,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 50° -Prismatic Diffuser - White,662.00,534.00
A,L2730675,SURROUND,Recessed -round -12W LED -120V -3000K -1582lm -Optic: 50° -Prismatic Diffuser - White-Black,662.00,534.00
A,L27307M6,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 15° - with Frame -Transparent Diffuser - White,596.00,480.00
A,L2730775,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,596.00,480.00
A,L27308M6,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 15° - with Frame -Transparent Diffuser - White,596.00,480.00
A,L2730875,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,596.00,480.00
A,L27309M6,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 25° - with Frame -Transparent Diffuser - White,596.00,480.00
A,L2730975,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,596.00,480.00
A,L27310M6,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 25° - with Frame -Transparent Diffuser - White,596.00,480.00
A,L2731075,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,596.00,480.00
A,L27311M6,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 50° - with Frame -Prismatic Diffuser - White,646.00,520.00
A,L2731175,SURROUND,Recessed -square -12W LED -120V -4000K -1635lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,646.00,520.00
A,L27312M6,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 50° - with Frame -Prismatic Diffuser - White,646.00,520.00
A,L2731275,SURROUND,Recessed -square -12W LED -120V -3000K -1582lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,646.00,520.00
A,L27313M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 15° - with Frame -Transparent Diffuser - White,1058.00,852.00
A,L2731375,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,1058.00,852.00
A,L27314M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 15° - with Frame -Transparent Diffuser - White,1058.00,852.00
A,L2731475,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,1058.00,852.00
A,L27315M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 25° - with Frame -Transparent Diffuser - White,1058.00,852.00
A,L2731575,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,1058.00,852.00
A,L27316M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 25° - with Frame -Transparent Diffuser - White,1058.00,852.00
A,L2731675,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,1058.00,852.00
A,L27317M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 50° - with Frame -Prismatic Diffuser - White,1156.00,932.00
A,L2731775,SURROUND,Recessed -Rectangular -2x12W LED -120V -4000K -3270lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,1156.00,932.00
A,L27318M6,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 50° - with Frame -Prismatic Diffuser - White,1156.00,932.00
A,L2731875,SURROUND,Recessed -Rectangular -2x12W LED -120V -3000K -3164lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,1156.00,932.00
A,L27319M6,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 15° - with Frame -Transparent Diffuser - White,1542.00,1242.00
A,L2731975,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,1542.00,1242.00
A,L27320M6,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 15° - with Frame -Transparent Diffuser - White,1542.00,1242.00
A,L2732075,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 15° - with Frame -Transparent Diffuser - White-Black,1542.00,1242.00
A,L27321M6,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 25° - with Frame -Transparent Diffuser - White,1542.00,1242.00
A,L2732175,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,1542.00,1242.00
A,L27322M6,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 25° - with Frame -Transparent Diffuser - White,1542.00,1242.00
A,L2732275,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 25° - with Frame -Transparent Diffuser - White-Black,1542.00,1242.00
A,L27323M6,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 50° - with Frame -Prismatic Diffuser - White,1690.00,1362.00
A,L2732375,SURROUND,Recessed -rectangular -3x12W LED -120V -4000K -3164lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,1690.00,1362.00
A,L27324M6,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 50° - with Frame -Prismatic Diffuser - White,1690.00,1362.00
A,L2732475,SURROUND,Recessed -rectangular -3x12W LED -120V -3000K -4746lm -Optic: 50° - with Frame -Prismatic Diffuser - White-Black,1690.00,1362.00
A,L29180M6,SURROUND,Surround Square Housing - 103mm,132.00,108.00
A,L29181M6,SURROUND,Surround Round Housing - 90mm,154.00,124.00
A,L29182M6,SURROUND,Rectangular Housing - 193mm,164.00,132.00
A,L29183M6,SURROUND,Rectangular Housing - 283mm,196.00,158.00
A,L2243116,KABRIO,Surface - 39.5w LED - 120-277V -4000K -5470lm - White,1356.00,1086.00
A,L2243128,KABRIO,Surface - 39.5w LED - 120-277V -4000K -5470lm - Silver Gray,1356.00,1086.00
A,L2243216,KABRIO,Surface - 39.5w LED - 120-277V -3000K -5060lm - White,1356.00,1086.00
A,L2243228,KABRIO,Surface - 39.5w LED - 120-277V -3000K -5060lm - Silver Gray,1356.00,1086.00
A,L2222716,KABRIO,Surface - 654mm - 2 x 14/24W - 120V -T16 -G5 - White,898.00,720.00
A,L2222728,KABRIO,Surface - 654mm - 2 x 14/24W - 120V -T16 -G5 - Silver Gray,898.00,720.00
A,L2222816,KABRIO,Surface - 954mm - 2 x 21/39W - 120V -T16 -G5 - White,1012.00,810.00
A,L2222828,KABRIO,Surface - 954mm - 2 x 21/39W - 120V -T16 -G5 - Silver Gray,1012.00,810.00
A,L2222915,KABRIO,Surface - 1254mm - 2 x 28/54W - 120V -T16 -G5 - White,1192.00,952.00
A,L2222916,KABRIO,Surface - 1254mm - 2 x 28/54W - 120V -T16 -G5 - Silver Gray,1192.00,952.00
A,L2223015,KABRIO,Surface - 1254mm - 2 x 28/54W - 120V -T16 -G5 - White,1330.00,1064.00
A,L2223016,KABRIO,Surface - 1254mm - 2 x 28/54W - 120V -T16 -G5 - Silver Gray,1330.00,1064.00
A,L2224116,KABRIO,Surface - 654mm - 3 x 14/24W - 120V -T16 -G5 - White,1108.00,890.00
A,L2224128,KABRIO,Surface - 654mm - 3 x 14/24W - 120V -T16 -G5 - Silver Gray,1108.00,890.00
A,L2224176,KABRIO,Surface - 954mm - 3 x 21/39W - 120V -T16 -G5 - White,1232.00,988.00
A,L2224196,KABRIO,Surface - 954mm - 3 x 21/39W - 120V -T16 -G5 - Silver Gray,1232.00,988.00
A,L2224316,KABRIO,Surface - 1254mm - 3 x 28/54W - 120V -T16 -G5 - White,1422.00,1138.00
A,L2224328,KABRIO,Surface - 1254mm - 3 x 28/54W - 120V -T16 -G5 - Silver Gray,1422.00,1138.00
A,L2224416,KABRIO,Surface - 1254mm - 3 x 28/54W - 120V -T16 -G5 - White,1656.00,1328.00
A,L2224428,KABRIO,Surface - 1254mm - 3 x 28/54W - 120V -T16 -G5 - Silver Gray,1656.00,1328.00
A,L2240116,REFLEX,Surface - 39.5W LED -120-277V -4000K -5470lm - White,1842.00,1472.00
A,L2240216,REFLEX,Surface - 39.5W LED -120-277V -3000K -4800lm - White,1842.00,1472.00
A,L2600570,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -10° - White / Clear,1394.00,1122.00
A,L2600580,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -10° - Silver Gray / Clear,1328.00,1070.00
A,L2600670,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -10° - White / Clear,1394.00,1122.00
A,L2600680,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -10° - Silver Gray / Clear,1328.00,1070.00
A,L2600770,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -20° - White / Clear,1394.00,1122.00
A,L2600780,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -20° - Silver Gray / Clear,1328.00,1070.00
A,L2600870,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -20° - White / Clear,1394.00,1122.00
A,L2600880,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -20° - Silver Gray / Clear,1328.00,1070.00
A,L2600970,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -35° - White / Clear,1394.00,1122.00
A,L2600980,RAY,Track Wing - 1x(7x1.27W) LED -120V -3000K -635lm -35° - Silver Gray / Clear,1328.00,1070.00
A,L2601070,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -35° - White / Clear,1394.00,1122.00
A,L2601080,RAY,Track Wing - 1x(7x1.27W) LED -120V -4000K -700lm -35° - Silver Gray / Clear,1328.00,1070.00
A,L2600070,RAY,Track Wing - 1x50W QR-CB/10W LED - GU5.3 - White / Clear,832.00,668.00
A,L2600080,RAY,Track Wing - 1x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,766.00,616.00
A,L2600170,RAY,Track Wing - 1x50W QR-CB - GU5.3 - White / Clear,880.00,708.00
A,L2600180,RAY,Track Wing - 1x50W QR-CB - GU5.3 - Silver Gray / Clear,814.00,656.00
A,L2600270,RAY,Track Wing - 1x50W AR111/15W LED - GU5.3 - White / Clear,786.00,632.00
A,L2600280,RAY,Track Wing - 1x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,720.00,578.00
A,L2600370,RAY,Track Wing - 1x50W AR111 - GU5.3 - White / Clear,834.00,670.00
A,L2600380,RAY,Track Wing - 1x50W AR111 - GU5.3 - Silver Gray / Clear,768.00,618.00
A,L2602270,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -10° - White / Clear,2374.00,1912.00
A,L2602280,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -10° - Silver Gray / Clear,2242.00,1806.00
A,L2602370,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -10° - White / Clear,2374.00,1912.00
A,L2602380,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -10° - Silver Gray / Clear,2242.00,1806.00
A,L2602470,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -20° - White / Clear,2374.00,1912.00
A,L2602480,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -20° - Silver Gray / Clear,2242.00,1806.00
A,L2602570,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -20° - White / Clear,2374.00,1912.00
A,L2602580,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -20° - Silver Gray / Clear,2242.00,1806.00
A,L2602670,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -35° - White / Clear,2374.00,1912.00
A,L2602680,RAY,Track Wing - 2x(7x1.27W) LED -120V -3000K -1270lm -35° - Silver Gray / Clear,2242.00,1806.00
A,L2602770,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -35° - White / Clear,2374.00,1912.00
A,L2602780,RAY,Track Wing - 2x(7x1.27W) LED -120V -4000K -1400lm -35° - Silver Gray / Clear,2242.00,1806.00
A,L2601770,RAY,Track Wing - 2x50W QR-CB/10W LED - GU5.3 - White / Clear,1158.00,932.00
A,L2601780,RAY,Track Wing - 2x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,1026.00,824.00
A,L2601870,RAY,Track Wing - 2x50W QR-CB - GU5.3 - White / Clear,1258.00,1010.00
A,L2601880,RAY,Track Wing - 2x50W QR-CB - GU5.3 - Silver Gray / Clear,1126.00,904.00
A,L2601970,RAY,Track Wing - 2x50W AR111/15W LED - GU5.3 - White / Clear,1066.00,856.00
A,L2601980,RAY,Track Wing - 2x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,934.00,750.00
A,L2602070,RAY,Track Wing - 2x50W AR111 - GU5.3 - White / Clear,1164.00,936.00
A,L2602080,RAY,Track Wing - 2x50W AR111 - GU5.3 - Silver Gray / Clear,1032.00,830.00
A,L2603970,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm -10° - White / Clear,3406.00,2742.00
A,L2603980,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm -10° - Silver Gray / Clear,3210.00,2584.00
A,L2604070,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -10° - White / Clear,3406.00,2742.00
A,L2604080,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -10° - Silver Gray / Clear,3210.00,2584.00
A,L2604170,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm -20° - White / Clear,3406.00,2742.00
A,L2604180,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm -20° - Silver Gray / Clear,3210.00,2584.00
A,L2604270,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -20° - White / Clear,3406.00,2742.00
A,L2604280,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -20° - Silver Gray / Clear,3210.00,2584.00
A,L2604370,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm -35° - White / Clear,3406.00,2742.00
A,L2604380,RAY,Track Wing - 3x(7x1.27W) LED -120V -3000K -1905lm - 35° - Silver Gray / Clear,3210.00,2584.00
A,L2604470,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -35° - White / Clear,3406.00,2742.00
A,L2604480,RAY,Track Wing - 3x(7x1.27W) LED -120V -4000K -2100lm -35° - Silver Gray / Clear,3210.00,2584.00
A,L2603470,RAY,Track Wing - 3x50W QR-CB/10W LED - GU5.3 - White / Clear,1522.00,1222.00
A,L2603480,RAY,Track Wing - 3x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,1324.00,1064.00
A,L2603570,RAY,Track Wing - 3x50W QR-CB - GU5.3 - White / Clear,1670.00,1342.00
A,L2603580,RAY,Track Wing - 3x50W QR-CB - GU5.3 - Silver Gray / Clear,1472.00,1184.00
A,L2603670,RAY,Track Wing - 3x50W AR111/15W LED - GU5.3 - White / Clear,1382.00,1110.00
A,L2603680,RAY,Track Wing - 3x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,1186.00,952.00
A,L2603770,RAY,Track Wing - 3x50W AR111 - GU5.3 - White / Clear,1532.00,1230.00
A,L2603780,RAY,Track Wing - 3x50W AR111 - GU5.3 - Silver Gray / Clear,1334.00,1072.00
A,L2605670,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -10° - White / Clear,4420.00,3558.00
A,L2605680,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -10° - Silver Gray / Clear,4156.00,3346.00
A,L2605770,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -10° - White / Clear,4420.00,3558.00
A,L2605780,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -10° - Silver Gray / Clear,4156.00,3346.00
A,L2605870,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -20° - White / Clear,4420.00,3558.00
A,L2605880,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -20° - Silver Gray / Clear,4156.00,3346.00
A,L2605970,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -20° - White / Clear,4420.00,3558.00
A,L2605980,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -20° - Silver Gray / Clear,4156.00,3346.00
A,L2606070,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -35° - White / Clear,4420.00,3558.00
A,L2606080,RAY,Track Wing - 4x(7x1.27W) LED -120V -3000K -2540lm -35° - Silver Gray / Clear,4156.00,3346.00
A,L2606170,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -35° - White / Clear,4420.00,3558.00
A,L2606180,RAY,Track Wing - 4x(7x1.27W) LED -120V -4000K -2800lm -35° - Silver Gray / Clear,4156.00,3346.00
A,L2605170,RAY,Track Wing - 4x50W QR-CB/10W LED - GU5.3 - White / Clear,1868.00,1502.00
A,L2605180,RAY,Track Wing - 4x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,1604.00,1290.00
A,L2605270,RAY,Track Wing - 4x50W QR-CB - GU5.3 - White / Clear,2066.00,1662.00
A,L2605280,RAY,Track Wing - 4x50W QR-CB - GU5.3 - Silver Gray / Clear,1802.00,1448.00
A,L2605370,RAY,Track Wing - 4x50W AR111/15W LED - GU5.3 - White / Clear,1684.00,1352.00
A,L2605380,RAY,Track Wing - 4x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,1420.00,1140.00
A,L2605470,RAY,Track Wing - 4x50W AR111 - GU5.3 - White / Clear,1882.00,1512.00
A,L2605480,RAY,Track Wing - 4x50W AR111 - GU5.3 - Silver Gray / Clear,1618.00,1300.00
A,L2166470,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -10° - White / Clear,1314.00,1058.00
A,L2166480,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -10° - Silver Gray / Clear,1248.00,1006.00
A,L2166570,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -10° - White / Clear,1314.00,1058.00
A,L2166580,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -10° - Silver Gray / Clear,1248.00,1006.00
A,L2166670,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -20° - White / Clear,1314.00,1058.00
A,L2166680,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -20° - Silver Gray / Clear,1248.00,1006.00
A,L2166770,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -20° - White / Clear,1314.00,1058.00
A,L2166780,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -20° - Silver Gray / Clear,1248.00,1006.00
A,L2166870,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -35° - White / Clear,1314.00,1058.00
A,L2166880,RAY,Wall - 1x(7x1.27W) LED -120V -3000K -635lm -35° - Silver Gray / Clear,1248.00,1006.00
A,L2166970,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -35° - White / Clear,1314.00,1058.00
A,L2166980,RAY,Wall - 1x(7x1.27W) LED -120V -4000K -700lm -35° - Silver Gray / Clear,1248.00,1006.00
A,L2165970,RAY,Wall - 1x50W QR-CB/10W LED - GU5.3 - White / Clear,750.00,604.00
A,L2165980,RAY,Wall - 1x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,684.00,550.00
A,L2166070,RAY,Wall - 1x50W QR-CB - GU5.3 - White / Clear,800.00,644.00
A,L2166080,RAY,Wall - 1x50W QR-CB - GU5.3 - Silver Gray / Clear,734.00,590.00
A,L2166170,RAY,Wall - 1x50W AR111/15W LED - GU5.3 - White / Clear,704.00,566.00
A,L2166180,RAY,Wall - 1x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,638.00,514.00
A,L2166270,RAY,Wall - 1x50W AR111 - GU5.3 - White / Clear,754.00,606.00
A,L2166280,RAY,Wall - 1x50W AR111 - GU5.3 - Silver Gray / Clear,688.00,554.00
A,L2168370,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -10° - White / Clear,2286.00,1842.00
A,L2168380,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -10° - Silver Gray / Clear,2156.00,1736.00
A,L2168470,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -10° - White / Clear,2286.00,1842.00
A,L2168480,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -10° - Silver Gray / Clear,2156.00,1736.00
A,L2168570,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -20° - White / Clear,2286.00,1842.00
A,L2168580,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -20° - Silver Gray / Clear,2156.00,1736.00
A,L2168670,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -20° - White / Clear,2286.00,1842.00
A,L2168680,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -20° - Silver Gray / Clear,2156.00,1736.00
A,L2168770,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -35° - White / Clear,2286.00,1842.00
A,L2168780,RAY,Wall - 2x(7x1.27W) LED -120V -3000K -1270lm -35° - Silver Gray / Clear,2156.00,1736.00
A,L2168870,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -35° - White / Clear,2286.00,1842.00
A,L2168880,RAY,Wall - 2x(7x1.27W) LED -120V -4000K -1400lm -35° - Silver Gray / Clear,2156.00,1736.00
A,L2167670,RAY,Wall - 2x50W QR-CB/10W LED - GU5.3 - White / Clear,1070.00,862.00
A,L2167680,RAY,Wall - 2x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,938.00,756.00
A,L2167770,RAY,Wall - 2x50W QR-CB - GU5.3 - White / Clear,1170.00,940.00
A,L2167780,RAY,Wall - 2x50W QR-CB - GU5.3 - Silver Gray / Clear,1038.00,834.00
A,L2167970,RAY,Wall - 2x50W AR111/15W LED - GU5.3 - White / Clear,978.00,786.00
A,L2167980,RAY,Wall - 2x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,846.00,680.00
A,L2168070,RAY,Wall - 2x50W AR111 - GU5.3 - White / Clear,1078.00,866.00
A,L2168080,RAY,Wall - 2x50W AR111 - GU5.3 - Silver Gray / Clear,946.00,760.00
A,L2170070,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -10° - White / Clear,3312.00,2668.00
A,L2170080,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -10° - Silver Gray / Clear,3114.00,2508.00
A,L2170170,RAY,Wall - 3x(7x1.27W) LED -120V -4000K -2100lm -10° - White / Clear,3312.00,2668.00
A,L2170180,RAY,Wall - 3x(7x1.27W) LED -120V -4000K -2100lm -10° - Silver Gray / Clear,3114.00,2508.00
A,L2170270,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -20° - White / Clear,3312.00,2668.00
A,L2170280,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -20° - Silver Gray / Clear,3114.00,2508.00
A,L2170370,RAY,Wall - 3x(7x1.27W) LED -120V -4000K -2100lm -20° - White / Clear,3312.00,2668.00
A,L2170380,RAY,Wall - 3x(7x1.27W) LED -120V -4000K -2100lm -20° - Silver Gray / Clear,3114.00,2508.00
A,L2170470,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -35° - White / Clear,3312.00,2668.00
A,L2170480,RAY,Wall - 3x(7x1.27W) LED -120V -3000K -1905lm -35° - Silver Gray / Clear,3114.00,2508.00
A,L2170570,RAY,Wall - 3x(7X1.27W) LED -120V -4000K -2100lm -35° - White / Clear,3312.00,2668.00
A,L2170580,RAY,Wall - 3x(7X1.27W) LED -120V -4000K -2100lm -35° - Silver Gray / Clear,3114.00,2508.00
A,L2169570,RAY,Wall - 3x50W QR-CB/10W LED - GU5.3 - White / Clear,1426.00,1148.00
A,L2169580,RAY,Wall - 3x50W QR-CB/10W LED - GU5.3 - Silver Gray / Clear,1230.00,988.00
A,L2169670,RAY,Wall - 3x50W QR-CB - GU5.3 - White / Clear,1576.00,1268.00
A,L2169680,RAY,Wall - 3x50W QR-CB - GU5.3 - Silver Gray / Clear,1378.00,1108.00
A,L2169770,RAY,Wall - 3x50W AR111/15W LED - GU5.3 - White / Clear,1288.00,1036.00
A,L2169780,RAY,Wall - 3x50W AR111/15W LED - GU5.3 - Silver Gray / Clear,1090.00,876.00
A,L2169870,RAY,Wall - 3x50W AR111 - GU5.3 - White / Clear,1436.00,1156.00
A,L2169880,RAY,Wall - 3x50W AR111 - GU5.3 - Silver Gray / Clear,1240.00,996.00
A,L2171970,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -10° - White / Clear,4318.00,3478.00
A,L2171980,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -10° - Silver Gray / Clear,4054.00,3264.00
A,L2172070,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -10° - White / Clear,4318.00,3478.00
A,L2172080,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -10° - Silver Gray / Clear,4054.00,3264.00
A,L2172170,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -20° - White / Clear,4318.00,3478.00
A,L2172180,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -20° - Silver Gray / Clear,4054.00,3264.00
A,L2172270,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -20° - White / Clear,4318.00,3478.00
A,L2172280,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -20° - Silver Gray / Clear,4054.00,3264.00
A,L2172370,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -35° - White / Clear,4318.00,3478.00
A,L2172380,RAY,Wall - 4x(7x1.27W) LED -120V -3000K -2540lm -35° - Silver Gray / Clear,4054.00,3264.00
A,L2172470,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -35° - White / Clear,4318.00,3478.00
A,L2172480,RAY,Wall - 4x(7x1.27W) LED -120V -4000K -2800lm -35° - Silver Gray / Clear,4054.00,3264.00
A,L2171270,RAY,Wall - 4x50W QR-CB/10W LED - GU5.3 - White / Clear,1766.00,1422.00
