Cat.,Zaneen Model #,Item Status,Series,Description, CAD MSRP  , USD MSRP  
E,L9W486_ _,CURRENT,MINI ONE,Wall 1.5W (1 LED) 3000K 1 Lens 120V 50/60Hz,642.00,490.00
E,L9W487_ _,CURRENT,MINI ONE,Wall 1.5W (1 LED) 4000K 1 Lens 120V 50/60Hz,612.00,490.00
E,L9W488_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 3000K 2 Lenses 120V 50/60Hz,710.00,568.00
E,L9W562_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 4000K 2 Lenses 120V 50/60Hz,710.00,568.00
E,L9W490_ _,CURRENT,MINI ONE,Wall 6W (4 LED) 3000K 4 Lenses 120V 50/60Hz,898.00,720.00
E,L9W491_ _,CURRENT,MINI ONE,Wall 6W (4 LED) 4000K 4 Lenses 120V 50/60Hz,898.00,720.00
E,L9W492_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 3000K 1 Opening. 120V 50/60Hz,678.00,544.00
E,L9W493_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 4000K 1 Opening. 120V 50/60Hz,678.00,544.00
E,L9W494_ _,CURRENT,MINI ONE,Wall 1 Opening 1.5W 3000K (1 LED) 120V 50/60Hz,580.00,466.00
E,L9W495_ _,CURRENT,MINI ONE,Wall 1.5W (1 LED) 4000K 1 Opening 120V 50/60Hz,580.00,466.00
E,L9W496_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 3000K 2 Light 120V 50/60Hz,646.00,518.00
E,L9W497_ _,CURRENT,MINI ONE,Wall 3W (2 LED) 4000K 2 Light 120V 50/60Hz,646.00,518.00
E,L9W498_ _,CURRENT,MINI ONE,Wall 6W (4 LED) 3000K 4 Light 120V 50/60Hz,772.00,620.00
E,L9W499_ _,CURRENT,MINI ONE,Wall 6W (4 LED) 4000K 4 Light 120V 50/60Hz,772.00,620.00
E,L9C001_ _,CURRENT,MINI ONE,Ceiling 1 LED x 5W (3000K) Transparent Glass,612.00,490.00
E,L9C003_ _,CURRENT,MINI ONE,Ceiling 1 LED x 5W (4000K) Transparent Glass,612.00,490.00
E,L9W010_ _,CURRENT,MINI ONE,Wall 1 LED 5W 3000K 1 Lens Satinated Glass,540.00,432.00
E,L9W011_ _,CURRENT,MINI ONE,Wall 1 LED 5W 3000K 2 Lens Satinated Glass,572.00,458.00
E,L9W012_ _,CURRENT,MINI ONE,Wall 1 LED 5W 3000K 4 Lens Satinated Glass,728.00,584.00
E,L9C004_ _,CURRENT,MINI ONE,Ceiling 1 LED x 5W 3000K Satinated Glass,638.00,510.00
E,L9W016_ _,CURRENT,MINI ONE,Wall 1 Opening - Satinated Glass - 1 LED 5W 4000K,540.00,432.00
E,L9W017_ _,CURRENT,MINI ONE,Wall 2 Opening - Satinated Glass - 1 LED 5W 4000K,572.00,458.00
E,L9W018_ _,CURRENT,MINI ONE,Wall 4 Opening - Satinated Glass - 1 LED 5W 4000K,728.00,584.00
E,L9C006_ _,CURRENT,MINI ONE,Ceiling 1 LED x 5W 4000K Satinated Glass,638.00,510.00
E,L9F005_ _,CURRENT,MINI ONE,Floodlight 5W (3LED) 3000K 30° 120V 50/60Hz,766.00,614.00
E,L9F006_ _,CURRENT,MINI ONE,Floodlight 5W (3LED) 3000K 50° 120V 50/60Hz,766.00,614.00
E,L9F008_ _,CURRENT,MINI ONE,Floodlight 5W (3LED) 4000K 30° 120V 50/60Hz,766.00,614.00
E,L9F009_ _,CURRENT,MINI ONE,Floodlight 5W (3LED) 4000K 50° 120V 50/60Hz,766.00,614.00
E,L9F013_ _,CURRENT,MINI ONE,Floodlight 5W (1 LED) 3000K 120V 50/60Hz sandblasted Glass,744.00,596.00
E,L9F014_ _,CURRENT,MINI ONE,Floodlight 5W (1 LED) 4000K 120v 50/60Hz sandblasted Glass,744.00,596.00
E,L9B001_ _,CURRENT,MINI ONE,Post 1 Opening 150 mm 1 LED 4W 3000K,868.00,696.00
E,L9B002_ _,CURRENT,MINI ONE,Post 2 Opening 150 mm 1 LED 4W 3000K,898.00,722.00
E,L9B004_ _,CURRENT,MINI ONE,Post 4 Opening 150 mm 1 LED 4W 3000K,978.00,784.00
E,L9B005_ _,CURRENT,MINI ONE,Post 1 Opening 150 mm 1 LED 4W 4000K,868.00,696.00
E,L9B006_ _,CURRENT,MINI ONE,Post 2 Opening 150 mm 1 LED 4W 4000K,898.00,722.00
E,L9B007_ _,CURRENT,MINI ONE,Post 4 Opening 150 mm 1 LED 4W 4000K,978.00,784.00
E,L9C007_ _,CURRENT,MINI SPECIAL,Ceiling 1 LED x  8W 3000K Transparent Glass,726.00,582.00
E,L9W019_ _,CURRENT,MINI SPECIAL,Wall 1 Opening - 1 LED x 8W 3000K Transparent Glass,698.00,560.00
E,L9W020_ _,CURRENT,MINI SPECIAL,Wall 2 Opening - 2 LED x 16W 3000K Transparent Glass,1034.00,828.00
E,L9W021_ _,CURRENT,MINI SPECIAL,Wall 2 Opening - 2 LED x 16W 4000K Transparent Glass,998.00,802.00
E,L9C010_ _,CURRENT,MINI SPECIAL,Ceiling Transparent Glass 1 LED x 8W 4000K,728.00,582.00
E,L9W026_ _,CURRENT,MINI SPECIAL,Wall 1 Opening - Transparent Glass 1 LED x 8W 4000K,698.00,560.00
E,L9W564_ _,New,MINI SPECIAL ,Wall 16W LED 3000K Asymm. 62°,898.00,720.00
E,L9W565_ _,New,MINI SPECIAL ,Wall 16W LED 4000K Asymm. 62°,898.00,720.00
E,L9W027_ _,CURRENT,MINI SPECIAL,Wall 2 Opening - Transparent Glass 2 LED x 16W 4000K,964.00,774.00
E,L9C011_ _,CURRENT,MINI SPECIAL,Ceiling Satinated Glass 1 LED x 8W 3000K,730.00,584.00
E,L9W028_ _,CURRENT,MINI SPECIAL,Wall 1 Opening - Satinated Glass 1 LED x 8W 3000K,698.00,560.00
E,L9W029_ _,CURRENT,MINI SPECIAL,Wall 2 Opening - Satinated Glass 2 LED x 16W 3000K,1030.00,824.00
E,L9C015_ _,CURRENT,MINI SPECIAL,Ceiling 1 LED x 8W 4000K Satinated Glass,730.00,586.00
E,L9W036_ _,CURRENT,MINI SPECIAL,Wall 1 Opening 1 LED x 8W 4000K Satinated Glass,698.00,560.00
E,L9W037_ _,CURRENT,MINI SPECIAL,Wall 2 Opening 2 LED x 16W 4000K Satinated Glass,1030.00,824.00
E,L9F272_ _,New,MINI SPECIAL,Floodlight - 8W LED 3000K Sandblasted glass,916.00,734.00
E,L9F273_ _,New,MINI SPECIAL,Floodlight - 8W LED 4000K Sandblasted glass,904.00,724.00
E,L9F274_ _,New,MINI SPECIAL,Floodlight - 16W LED 3000K Asymm. 60°,1070.00,858.00
E,L9F275_ _,New,MINI SPECIAL,Floodlight - 16W LED 4000K Asymm. 60°,1070.00,858.00
E,L9B008_ _,CURRENT,MINI ONE,Post 1 Opening 500 mm 1 LED 8W 3000K,1030.00,826.00
E,L9B009_ _,CURRENT,MINI ONE,Post 1 Opening 500 mm 1 LED 8W 3000K,1062.00,852.00
E,L9B010_ _,CURRENT,MINI ONE,Post 4 Opening 500 mm 1 LED 8W 3000K,1140.00,916.00
E,L9B011_ _,CURRENT,MINI ONE,Post 1 Opening 500 mm 1 LED 8W 4000K,1030.00,826.00
E,L9B012_ _,CURRENT,MINI ONE,Post 2 Opening 500 mm 1 LED 8W 4000K,1062.00,852.00
E,L9B013_ _,CURRENT,MINI ONE,Post 4 Opening 500 mm 1 LED 8W 3000K,1140.00,916.00
E,L9C016_ _,CURRENT,ONE,Ceiling 1 LED 17W 46° - 3000 K,1230.00,986.00
E,L9C017_ _,CURRENT,ONE,Ceiling 1 LED 17W 46° - 4000K,1230.00,986.00
E,L9C020_ _,CURRENT,ONE,Ceiling 1 LED x 17W 3000K 46° Satinated Glass,1242.00,998.00
E,L9C021_ _,CURRENT,ONE,Ceiling 1 LED x 17W 4000K 46° Satinated Glass,1242.00,998.00
E,L9F019_ _,CURRENT,ONE,Floodlight 20W (9 LED) 3000K 10° 120V 50/60Hz,1360.00,1092.00
E,L9F020_ _,CURRENT,ONE,Floodlight 20W (9 LED) 3000K 30° 120V 50/60Hz,1360.00,1092.00
E,L9F021_ _,CURRENT,ONE,Floodlight 20W (9 LED) 3000K Elliptical 120V 50/60Hz,1360.00,1092.00
E,L9F022_ _,CURRENT,ONE,Floodlight 20W (9 LED) 3000K 50° 120V 50/60Hz,1360.00,1092.00
E,L9F023_ _,CURRENT,ONE,Floodlight 20W (9 LED) 4000K 10° 120V 50/60Hz,1360.00,1092.00
E,L9F024_ _,CURRENT,ONE,Floodlight 20W (9 LED) 4000K 30° 120V 50/60Hz,1360.00,1092.00
E,L9F025_ _,CURRENT,ONE,Floodlight 20W (9 LED) 4000K Elliptical 120V 50/60Hz,1360.00,1092.00
E,L9F026_ _,CURRENT,ONE,Floodlight 20W (9 LED) 4000K 50° 120V 50/60Hz,1360.00,1092.00
E,L9F031_ _,CURRENT,ONE,Floodlight 17W (1 LED) 3000K 120v 50/60Hz sandblasted Glass,1472.00,1182.00
E,L9F032_ _,CURRENT,ONE,Floodlight 17W (1 LED) 4000K 120v 50/60Hz sandblasted Glass,1472.00,1182.00
E,L9W050_ _,CURRENT,ONE,Wall 1 Opening 1 LED M.Ch. 1x12W 3000K,1180.00,948.00
E,L9W051_ _,CURRENT,ONE,Wall 2 Opening 2 LED M.Ch. 2x12W 3000K,1456.00,1168.00
E,L9W052- _,CURRENT,ONE,Wall 1 Opening 1 LED M.Ch. 1x12W 4000K,1180.00,948.00
E,L9W053_ _,CURRENT,ONE,Wall 2 Opening 2 LED M.Ch. 2x12W 4000K,1456.00,1168.00
E,L9W054_ _,CURRENT,ONE,Wall 1 LED 12W 3000K 1 Lens Satinated Glass,1186.00,952.00
E,L9W055_ _,CURRENT,ONE,Wall 2 LED 12W 3000K 2 Lens Satinated Glass,1468.00,1178.00
E,L9W056_ _,CURRENT,ONE,Wall 1 LED 12W 4000K 1 Lens Satinated Glass,1186.00,952.00
E,L9W057_ _,CURRENT,ONE,Wall 2 LED 12W 4000K 2 Lens Satinated Glass,1468.00,1178.00
E,L9W071_ _,CURRENT,SPECIAL,Ceiling 24W (1 LED) 3000K 120V 50/60Hz,1428.00,1146.00
E,L9W072_ _,CURRENT,SPECIAL,Wall 1 Opening 1 LED x 17W (3000K),1310.00,1052.00
E,L9W073_ _,CURRENT,SPECIAL,Wall 1 Opening 2 LED x 17W (3000K),1858.00,1490.00
E,L9C027_ _,CURRENT,SPECIAL,Ceiling 24W LED 4000K 120V 50/60Hz,1428.00,1146.00
E,L9W074_ _,CURRENT,SPECIAL,Wall 1 Opening 1 LED x 17W (4000K),1310.00,1052.00
E,L9W075_ _,CURRENT,SPECIAL,Wall 1 Opening 2 LED x 18W (4000K),1776.00,1426.00
E,L9C028_ _,CURRENT,SPECIAL,Ceiling 24W (1 LED) 3000K 120V 50/60Hz sandblasted Glass,1450.00,1164.00
E,L9W076_ _,CURRENT,SPECIAL,Wall 1 Opening - Satinated Glass - LED 17W 3000K,1336.00,1072.00
E,L9W077_ _,CURRENT,SPECIAL,Wall 2 Opening - Satinated Glass - LED 17W 3000K,1772.00,1420.00
E,L9C029_ _,CURRENT,SPECIAL,Ceiling 24W LED 4000K 120V 50/60Hz sandblasted Glass,1450.00,1164.00
E,L9W078_ _,CURRENT,SPECIAL,Wall 1 Opening - Satinated Glass - LED 17W 4000K,1336.00,1072.00
E,L9W079_ _,CURRENT,SPECIAL,Wall 2 Opening - Satinated Glass - LED 17W 4000K,1796.00,1440.00
E,L9W080_ _,CURRENT,MOON,300 Vertical Wall 300mm 7W (3 LED) 3000K,1884.00,1514.00
E,L9W081_ _,CURRENT,MOON,300 Vertical Wall 300mm 7W (3 LED) 4000K,1884.00,1514.00
E,L9W083_ _,CURRENT,MOON,300 Vertical Wall 300mm 14W (6 LED) 3000K,2206.00,1772.00
E,L9W084_ _,CURRENT,MOON,300 Vertical Wall 300mm 14W (6 LED) 4000K,2206.00,1772.00
E,L9W086_ _,CURRENT,MOON,300 Horizontal Wall 300mm 7W (3 LED) 3000K,1552.00,1248.00
E,L9W087_ _,CURRENT,MOON,300 Horizontal Wall 300mm 7W (3 LED) 4000K,1552.00,1248.00
E,L9W089_ _,CURRENT,MOON,300 Horizontal Wall 300mm 14W (6 LED) 3000K,1852.00,1490.00
E,L9W090_ _,CURRENT,MOON,300 Horizontal Wall 300mm 14W (6 LED) 4000K,1852.00,1490.00
E,L9B014_ _,CURRENT,MOON,Post 800mm 7W (3 LED) 3000K,1916.00,1538.00
E,L9B015_ _,CURRENT,MOON,Post 800mm 7W (3 LED) 4000K,1916.00,1538.00
E,L9B017_ _,CURRENT,MOON,Post 800mm 14W (6 LED) 3000K,2216.00,1780.00
E,L9B018_ _,CURRENT,MOON,Post 800mm 14W (6 LED) 4000K,2216.00,1780.00
E,L9B020_ _,CURRENT,MOON,Post 1100mm 7W (3 LED) 3000K,2052.00,1646.00
E,L9B021_ _,CURRENT,MOON,Post 1100mm 7W (3 LED) 4000K,2052.00,1646.00
E,L9B023_ _,CURRENT,MOON,Post 1100mm 14W (6 LED) 3000K,2350.00,1890.00
E,L9B024_ _,CURRENT,MOON,Post 1100mm 14W (6 LED) 4000K,2350.00,1890.00
E,L9W500_ _,CURRENT,FLAMINGO,Wall 300 9W LED 3000K Diffuser 120V 50/60Hz,1042.00,834.00
E,L9W501_ _,CURRENT,FLAMINGO,Wall 300 9W LED 4000K Diffuser 120V 50/60Hz,1042.00,834.00
E,L9W502_ _,CURRENT,FLAMINGO,Wall 1400 9W LED 3000K Diffuser 120V 50/60Hz,1414.00,1134.00
E,L9W503_ _,CURRENT,FLAMINGO,Wall 1400 9W LED 4000K Diffuser 120V 50/60Hz,1414.00,1134.00
E,L9W504_ _,CURRENT,FLAMINGO,Wall 1400 9W LED 3000K Diffuser 120V 50/60Hz,1584.00,1272.00
E,L9W505_ _,CURRENT,FLAMINGO,Wall 1400 9W LED 4000K Diffuser 120V 50/60Hz,1584.00,1272.00
E,L9B153_ _,CURRENT,FLAMINGO,Post 800 9W LED 3000K Diffuser 120V 50/60Hz,1128.00,904.00
E,L9B154_ _,CURRENT,FLAMINGO,Post 800 9W LED 4000K Diffuser 120V 50/60Hz,1128.00,904.00
E,L9B155_ _,CURRENT,FLAMINGO,Post 1500 9W LED 3000K Diffuser 120V 50/60Hz,1244.00,998.00
E,L9B156_ _,CURRENT,FLAMINGO,Post 1500 9W LED 4000K Diffuser 120V 50/60Hz,1244.00,998.00
E,L9B157_ _,CURRENT,FLAMINGO,Post 1900 9W LED 3000K Diffuser 120V 50/60Hz,1308.00,1048.00
E,L9B158_ _,CURRENT,FLAMINGO,Post 1900 9W LED 4000K Diffuser 120V 50/60Hz,1308.00,1048.00
E,L9B159_ _,CURRENT,FLAMINGO,Upright 1500 9W LED 3000K Diffuser 120V 50/60Hz,1730.00,1390.00
E,L9B160_ _,CURRENT,FLAMINGO,Upright 1500 9W LED 4000K Diffuser 120V 50/60Hz,1730.00,1390.00
E,L9B161_ _,CURRENT,FLAMINGO,Upright 1900 9W LED 3000K Diffuser 120V 50/60Hz,1816.00,1456.00
E,L9B162_ _,CURRENT,FLAMINGO,Upright 1900 9W LED 4000K Diffuser 120V 50/60Hz,1816.00,1456.00
E,L9C092_ _,CURRENT,FLAMINGO,Ceiling 9W LED 3000K Diffuser 120V 50/60Hz,870.00,698.00
E,L9C093_ _,CURRENT,FLAMINGO,Ceiling 9W LED 4000K Diffuser 120V 50/60Hz,870.00,698.00
E,L9C094_ _,CURRENT,FLAMINGO,Ceiling 800 9W LED 3000K Diffuser 120V 50/60Hz,1060.00,848.00
E,L9C095_ _,CURRENT,FLAMINGO,Ceiling 800 9W LED 4000K Diffuser 120V 50/60Hz,1060.00,848.00
E,L9B02706,CURRENT,TRIS,Post 900 17W (1 LED) 3000K 120V 50/60Hz,2360.00,1892.00
E,L9B02806,CURRENT,TRIS,Post 1800 24W (1 LED) 3000K 120V 50/60Hz,3524.00,2824.00
E,L9B02906,CURRENT,TRIS,Post 3600 37W (1 LED) 3000K 120V 50/60Hz,4832.00,3870.00
E,L9B03006,CURRENT,TRIS,Post 2600 37W (1 LED) 3000K 120V 50/60Hz,4254.00,3410.00
E,L9B03406,CURRENT,TRIS,Post 900 17W (1 LED) 4000K 120V 50/60Hz,2360.00,1894.00
E,L9B03506,CURRENT,TRIS,Post 1800 24W (1 LED) 4000K 120V 50/60Hz,3524.00,2824.00
E,L9B03606,CURRENT,TRIS,Post 3600 37W (1 LED) 4000K 120V 50/60Hz,4832.00,3870.00
E,L9B03706,CURRENT,TRIS,Post 2600 37W (1 LED) 4000K 120V 50/60Hz,4254.00,3410.00
E,L9R001_ _,CURRENT,MASK,Recessed Wall 1 LED 2.5W 3000K,552.00,444.00
E,L9R002_ _,CURRENT,MASK,Recessed Wall 1 LED 2.5W 4000K,552.00,444.00
E,L9R004_ _,CURRENT,FRAME,Recessed Wall 12 LED 5W 3000K,520.00,418.00
E,L9R005_ _,CURRENT,FRAME,Recessed Wall 12 LED 5W 4000K,520.00,418.00
E,L9R128_ _,New,FRAME,Recessed Wall  4W (12 LED) 3000K 120V 50/60Hz ,540.00,434.00
E,L9R129_ _,New,FRAME,Recessed Wall  4W (12 LED) 4000K 120V 50/60Hz,540.00,434.00
E,L9R130_ _,New,MILANO 2,Recessed Wall  6W LED 3000K 120V 0/50/60Hz,556.00,444.00
E,L9R131_ _,New,MILANO 2,Recessed Wall 6W LED 4000K 120V 0/50/60Hz,556.00,444.00
E,L9R132_ _,New,MILANO 2,Recessed Wall  6W LED 3000K 120V 0/50/60Hz,602.00,482.00
E,L9R133_ _,New,MILANO 2,Recessed Wall  6W LED 4000K 120V 0/50/60Hz,602.00,482.00
E,L9R134_ _,New,FLIC,Recessed Wall  8W (1 LED) 3000K 120V 0/50/60Hz,616.00,494.00
E,L9R135_ _,New,FLIC,Recessed Wall  8W (1 LED) 4000K 120V 0/50/60Hz,616.00,494.00
E,L9B163_ _,CURRENT,MICRO MENHIR,Post 1 Light 15cm 10W LED 3000K 120V 50/60Hz,820.00,660.00
E,L9B164_ _,CURRENT,MICRO MENHIR,Post 2 Light 15cm 10W LED 3000K 120V 50/60Hz,814.00,654.00
E,L9B165_ _,CURRENT,MICRO MENHIR,Post 1 Light 15cm 10W LED 4000K 120V 50/60Hz,820.00,660.00
E,L9B166_ _,CURRENT,MICRO MENHIR,Post 2 Light 15cm 10W LED 4000K 120V 50/60Hz,814.00,654.00
E,L9B167_ _,CURRENT,MICRO MENHIR,Post 1 Light 50cm 10W LED 3000K 120V 50/60Hz,1044.00,838.00
E,L9B168_ _,CURRENT,MICRO MENHIR,Post 2 Light 50cm 10W LED 3000K 120V 50/60Hz,1010.00,810.00
E,L9B169_ _,CURRENT,MICRO MENHIR,Post 1 Light 50cm 10W LED 4000K 120V 50/60Hz,1044.00,838.00
E,L9B170_ _,CURRENT,MICRO MENHIR,Post 2 Light 50cm 10W LED 4000K 120V 50/60Hz,1010.00,810.00
E,L9B171_ _,CURRENT,MICRO MENHIR,Post 1 Light 80cm 10W LED 3000K 120V 50/60Hz,1180.00,946.00
E,L9B172_ _,CURRENT,MICRO MENHIR,Post 2 Light 80cm 10W LED 3000K 120V 50/60Hz,1174.00,940.00
E,L9B173_ _,CURRENT,MICRO MENHIR,Post 1 Light 80cm 10W LED 4000K 120V 50/60Hz,1180.00,946.00
E,L9B174_ _,CURRENT,MICRO MENHIR,Post 2 Light 80cm 10W LED 4000K 120V 50/60Hz,1174.00,940.00
E,L9B051_ _,CURRENT,MENHIR,200 Bollard M.CH. 12W 3000K,1252.00,1006.00
E,L9B052_ _,CURRENT,MENHIR,200 Bollard M.CH. 12W 4000K,1252.00,1006.00
E,L9B057_ _,CURRENT,MENHIR,620 Bollard M.Chip. 17W 3000K,1878.00,1506.00
E,L9B058_ _,CURRENT,MENHIR,620 Bollard M.Chip. 17W 4000K,1878.00,1506.00
E,L9B063_ _,CURRENT,MENHIR,1040 Bollard M.Chip 37W 3000K,2272.00,1820.00
E,L9B064_ _,CURRENT,MENHIR,1040 Bollard M.Chip 37W 4000K,2152.00,1722.00
E,L9B175_ _,New,ALIEN,Post 1150mm 18W (4 LED) 3000K Stada 120V 0/50/60Hz,2394.00,1920.00
E,L9B176_ _,New,ALIEN,Post 1150mm 18W (4 LED) 4000K Stada 120V 0/50/60Hz,2394.00,1920.00
E,L9W097_ _,CURRENT,CIRCUS,200 Wall TC-DE 18W (G24q-2),792.00,634.00
E,L9C031_ _,CURRENT,CIRCUS,200 Ceiling TC-TE 18W (GX24q-2),840.00,672.00
E,L9C032_ _,CURRENT,CIRCUS,200 Ceiling 1 x 13W LED (3000K),972.00,780.00
E,L9C033_ _,CURRENT,CIRCUS,200 Ceiling 1 x 13W LED (4000K),972.00,780.00
E,L9C091_ _,CURRENT,CIRCUS,Ceiling 17W (1 LED) 3000K 120V 50/60HZ,998.00,800.00
E,L9C096_ _,CURRENT,CIRCUS,Ceiling 17W (1 LED) 4000K 120V 50/60HZ,998.00,800.00
E,L9B105_ _,CURRENT,SLIM,Post 500 1 Opening LED 10W IP 65 3000K 120V 50-60Hz,1002.00,800.00
E,L9B106_ _,CURRENT,SLIM,Post 500 2 Openings LED 10W IP 65 3000K 120V 50-60Hz,1084.00,866.00
E,L9B107_ _,CURRENT,SLIM,Post 500 1 Opening LED 10W IP 65 4000K 120V 50-60Hz,1002.00,800.00
E,L9B108_ _,CURRENT,SLIM,Post 500 2 Opening LED 10W IP 65 4000K 120V 50-60Hz,1084.00,866.00
E,L9B120_ _,CURRENT,SLIM,Post 800 1 Opening LED 10W IP 65 3000K 120V 50-60Hz,1128.00,900.00
E,L9B121_ _,CURRENT,SLIM,Post 800 2 Opening LED 10W IP 65 3000K 120V 50-60Hz,1236.00,986.00
E,L9B122_ _,CURRENT,SLIM,Post 800 1 Opening LED 10W IP 65 4000K 120V 50-60Hz,1128.00,900.00
E,L9B123_ _,CURRENT,SLIM,Post 800 2 Opening LED 10W IP 65 4000K 120V 50-60Hz,1236.00,986.00
E,L9C097_ _,New,PIX,PIX 26 7 -5W LED 3000K 120V 0/50/60Hz,906.00,726.00
E,L9C098_ _,New,PIX,PIX 26 7 -5W LED 4000K 120V 0/50/60Hz,906.00,726.00
E,L9C099_ _,New,PIX,PIX 26 11W LED 3000K 120V 0/50/60Hz,906.00,726.00
E,L9C100_ _,New,PIX,PIX 26 11W LED 4000K 120V 0/50/60Hz,906.00,726.00
E,L9B178_ _,New,T4,T4 1200 Post 17W (1 LED) 3000K 120V 0/50/60Hz  IP 66,2728.00,2180.00
E,L9B179_ _,New,T4,T4 2200 Post 24W (1 LED) 3000K 120V 0/50/60Hz   IP 66,4012.00,3206.00
E,L9B180_ _,New,T4,T4 3000 Post 37W (1 LED) 3000K 120V 0/50/60Hz   IP 66,4594.00,3670.00
E,L9B181_ _,New,T4,T4 3600 Post 37W (1 LED) 3000K 120V 0/50/60Hz   IP 66,5058.00,4038.00
E,L9B182_ _,New,T4,T4 1200 Post 17W (1 LED) 4000K 120V 0/50/60Hz   IP 66,2728.00,2180.00
E,L9B183_ _,New,T4,T4 2200 Post 24W (1 LED) 4000K 120V 0/50/60Hz   IP 66,4012.00,3206.00
E,L9B184_ _,New,T4,T4 3000 Post 37W (1 LED) 4000K 120V 0/50/60Hz   IP 66,4594.00,3670.00
E,L9B185_ _,New,T4,T4 3600 Post 37W (1 LED) 4000K 120V 0/50/60Hz   IP 66,4106.00,3306.00
E,L9B13406,CURRENT,TETRA PARCO II,h 1330mm 24W (1 LED) 3000K 120V 50/60Hz,3006.00,2406.00
E,L9B13506,CURRENT,TETRA PARCO II,h 1930mm 24W (1 LED) 3000K 120V 50/60Hz,3578.00,2860.00
E,L9B13606,CURRENT,TETRA PARCO I,h 2270mm 37W (1 LED) 3000K 120V 50/60Hz,3806.00,3044.00
E,L9B13706,CURRENT,TETRA PARCO I,h 2600mm 37W (1 LED) 3000K 120V 50/60Hz,4178.00,3342.00
E,L9B13806,CURRENT,TETRA PARCO II,h 1330mm 24W (1 LED) 4000K 120V 50/60Hz,3066.00,2454.00
E,L9B13906,CURRENT,TETRA PARCO II,h 1930mm 24W (1 LED) 4000K 120V 50/60Hz,3468.00,2772.00
E,L9B14006,CURRENT,TETRA PARCO I,h 2270mm 37W (1 LED) 4000K 120V 50/60Hz,3876.00,3100.00
E,L9B14106,CURRENT,TETRA PARCO I,h 2600mm 37W (1 LED) 4000K 120V 50/60Hz,4082.00,3264.00
E,L9C101_ _,New,PIX,PIX 40 16-23W LED 3000K 120V 0/50/60Hz,1152.00,926.00
E,L9C102_ _,New,PIX,PIX 40 16-23W LED 4000K 120V 0/50/60Hz,1152.00,926.00
E,L9C103_ _,New,PIX,PIX 40 16-23W LED 3000K Dimm 1-10V 120V 0/50/60Hz,1158.00,930.00
E,L9C104_ _,New,PIX,PIX 40 16-23W LED 4000K Dimm 1-10V 120V 0/50/60Hz,1158.00,930.00
E,L9I00104,CURRENT,TETRA INCASSO,In-Ground 360 T5 8W 80°,1236.00,992.00
E,L9I00204,CURRENT,TETRA INCASSO,In-Ground 360 T5 8W Assym. 13°,1362.00,1094.00
E,L9I00304,CURRENT,TETRA INCASSO,In-Ground 900 T5 21W 80°,1944.00,1560.00
E,L9I00404,CURRENT,TETRA INCASSO,In-Ground 900 T5 21W Assym. 13°,1962.00,1574.00
E,L9I00504,CURRENT,TETRA INCASSO,In-Ground 900 T5 39W 80°,1938.00,1556.00
E,L9I00604,CURRENT,TETRA INCASSO,In-Ground 900 T5 39W Assym. 13°,2002.00,1606.00
E,L9I54004,New,TETRA INCASSO,In-Ground 360 12W LED 3000K Assymetric 120V 50/60Hz,1402.00,1126.00
E,L9I54104,New,TETRA INCASSO,In-Ground 360 12W LED 4000K Assymetric  120V 50/60Hz,1402.00,1126.00
E,L9I54204,New,TETRA INCASSO,In-Ground 900 36W LED 3000K Assymetric  120V 0/50/60Hz,2256.00,1812.00
E,L9I54304,New,TETRA INCASSO,In-Ground 900 36W LED 4000K Assymetric  120V 0/50/60Hz,2256.00,1812.00
E,L9I00704,CURRENT,TETRA CONTINUO,In-Ground 900 Transparent Glass T5 21W 80°,1382.00,1106.00
E,L9I00804,CURRENT,TETRA CONTINUO,In-Ground 900 Transparent Glass T5 39W 80°,1440.00,1154.00
E,L9I00904,CURRENT,TETRA CONTINUO,In-Ground 900 sandblasted Glass T5 21W 80°,1472.00,1180.00
E,L9I01004,CURRENT,TETRA CONTINUO,In-Ground 900 sandblasted Glass 40 LED SMD 120° 4000K,1772.00,1422.00
E,L9W15806,CURRENT,BALI,Wall 24W LED 3000K 40° 120V 50/60Hz,1902.00,1526.00
E,L9W16106,CURRENT,BALI,Wall 24W LED 4000K 40° 120V 50/60Hz,1902.00,1526.00
E,L9B14200,CURRENT,BLOCK,Post 2 Lens 2x3 LED 18W 3000K Color Neutral H. 720,2594.00,2080.00
E,L9B18600,New,BLOCK,Post 2 Lens 2x3 LED 18W 4000K Color Neutral H. 720,2594.00,2080.00
E,L9B14308,CURRENT,BLOCK,Post 2 Lens 2x3 LED 18W 3000K Color Anthracite H. 720,2594.00,2080.00
E,L9B18708,New,BLOCK,Post 2 Lens 2x3 LED 18W 4000K Color Anthracite H. 720,2594.00,2080.00
E,L9B14400,CURRENT,BLOCK,Post 2 Lens 2x3 LED 18W 3000K Color Lava(Terra) H. 720,2594.00,2080.00
E,L9B18800,New,BLOCK,Post 2 Lens 2x3 LED 18W 4000K Color Lava(Terra) H. 720,2594.00,2080.00
E,L9B14500,CURRENT,BLOCK,Post 1 Lens 1x3 LED 9W 3000K Color Neutral H. 520,1882.00,1510.00
